time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
1.27,0.055762,0.041810,-0.086489,0.597925,-0.253241,0.451333,0.533359,-0.455449,0.651799
1.28,0.128015,0.071199,-0.023251,0.489996,-0.500142,0.717934,0.453435,-0.482012,0.829392
1.29,0.294768,0.127390,0.177282,0.553239,-0.273260,0.747867,0.748643,-0.093474,0.649616
1.30,-0.114777,0.054149,-0.345958,0.709357,-0.177786,0.686088,0.589422,-0.374326,0.773099
1.31,0.078471,0.055641,0.077260,0.632512,-0.280549,0.731343,0.751414,-0.157967,0.666675
1.32,-0.015648,-0.019912,-0.080642,0.749007,-0.162535,0.666406,0.678987,-0.258813,0.741967
1.33,-0.033315,-0.013525,-0.050901,0.637330,-0.296064,0.793036,0.468434,-0.463992,1.018767
1.34,0.188994,0.060315,0.190021,0.463415,-0.402284,1.027386,0.659465,-0.033377,0.912122
1.35,0.041980,0.072771,-0.046604,0.654269,-0.062547,0.908240,0.625597,-0.145974,0.847744
1.36,-0.128097,0.026436,-0.118947,0.616168,-0.169114,0.805823,0.610404,-0.243484,0.823924
1.37,-0.110693,-0.015538,0.015559,0.539189,-0.334791,0.909298,0.481478,-0.265440,0.982206
1.38,0.140091,0.044619,0.170052,0.536902,-0.132315,0.956352,0.526833,-0.118628,1.019149
1.39,-0.063817,0.029898,-0.132383,0.506508,-0.117065,1.021793,0.483720,-0.119435,0.998807
1.40,-0.047525,0.050537,0.033697,0.454902,-0.147780,1.005716,0.433787,-0.123434,1.002609
1.41,-0.034062,0.041862,0.076187,0.440480,-0.083736,0.987454,0.412006,-0.096171,0.989629
1.42,-0.054177,-0.002628,-0.014222,0.411242,-0.065643,0.956705,0.453339,0.024109,0.914374
1.43,-0.113289,-0.023495,-0.011359,0.410675,-0.017781,0.969929,0.235775,-0.165529,1.162093
1.44,0.084946,0.053127,0.151359,0.208509,-0.138268,1.174361,0.365523,0.198681,1.008241
1.45,0.003152,0.076792,0.088679,0.433284,0.302563,0.932479,0.442713,0.190186,0.909420
1.46,-0.309056,0.003330,-0.224828,0.394176,0.107912,0.940079,0.269560,-0.117428,1.110439
1.47,0.062415,0.029292,0.265039,0.251916,-0.112774,1.143485,0.315525,0.005106,1.155118
1.48,0.072066,0.061585,0.161200,0.382688,0.119640,1.104490,0.456487,0.125173,1.068372
1.49,-0.214031,0.058537,-0.136621,0.428637,0.063068,1.083037,0.324859,-0.129128,1.202316
1.50,-0.027343,0.089140,0.213850,0.551425,0.132832,1.103796,0.495029,0.084786,1.148051
1.51,-0.007011,0.052063,0.130018,0.551425,0.132832,1.103796,0.515746,-0.131394,1.117037
1.52,-0.204045,-0.011650,-0.093041,0.617328,-0.144799,0.941744,0.594235,-0.151046,0.976708
1.53,-0.127158,-0.022559,0.166339,0.531101,-0.348355,0.948853,0.567359,-0.311314,0.948711
1.54,-0.194610,-0.057523,0.014571,0.531101,-0.348355,0.948853,0.506055,-0.338513,0.907282
1.55,-0.083844,-0.038458,0.218224,0.497873,-0.254720,0.810876,0.528172,-0.241460,0.827787
1.56,-0.218056,-0.066654,-0.005602,0.497873,-0.254720,0.810876,0.445583,-0.247144,0.744427
1.57,-0.161994,-0.074564,0.140022,0.347766,-0.170027,0.616638,0.376124,-0.197177,0.647135
1.58,-0.191663,-0.093718,0.089692,0.268786,-0.035096,0.530411,0.284980,-0.092050,0.558796
1.59,-0.166049,-0.089071,0.118673,0.192598,0.110323,0.454107,0.211472,0.065783,0.480307
1.60,-0.172213,-0.076350,0.068221,0.192598,0.110323,0.454107,0.141408,0.178649,0.412817
